11.19600	7.90100	1
31.78600	8.13900	1
72.96900	7.58500	1
94.06300	7.94600	1
115.94400	8.17200	1
158.57900	7.48600	1
202.15700	7.17400	1
242.56800	8.18500	1
306.86300	7.67800	1
328.43000	8.31700	1
348.20700	8.02200	1
369.03100	8.66600	1
431.45800	8.09800	1
472.18800	7.46800	1
531.05300	7.33700	1
550.90500	7.86000	1
646.14100	8.11800	1
727.05600	7.67400	1
745.65800	8.11200	1
930.93100	6.26500	1
948.70400	8.31900	1
989.61600	8.19500	1
1010.00200	7.82300	1
1072.59300	7.54400	1
1092.84400	6.46300	1
1110.57900	7.02100	1
1152.08400	8.07700	1
1173.99900	7.80300	1
