11.19300	7.99800	1
31.61400	7.91900	1
76.18200	8.38600	1
98.80700	8.14500	1
119.60300	7.72300	1
159.36900	8.29100	1
199.43000	8.40300	1
239.58900	8.92400	1
303.48600	7.83900	1
323.11900	7.83700	1
344.86100	8.66800	1
365.99500	8.36400	1
425.01500	8.81100	1
467.77700	7.87400	1
530.98600	8.10700	1
551.36100	8.17200	1
642.79900	8.88900	1
726.08800	8.35300	1
745.99500	8.76800	1
938.07900	7.76700	1
958.25900	8.43100	1
997.05700	7.81600	1
1015.77800	7.52300	1
1080.55700	8.48700	1
1101.99300	8.26900	1
1122.99300	7.99000	1
1164.49400	8.21000	1
1192.29800	8.20500	1
