56.30500	7.24600	1
138.21400	8.60000	1
181.11100	7.38900	1
219.78100	8.10700	1
262.07800	8.68500	1
282.58800	8.47900	1
385.83900	7.89100	1
405.32900	8.34700	1
445.54100	8.64900	1
490.51700	8.43300	1
511.40000	8.37900	1
603.24500	8.36300	1
622.76700	8.59000	1
663.57700	7.95800	1
683.10400	8.24500	1
703.65600	8.62400	1
765.18300	8.50900	1
785.70200	7.90200	1
809.62000	8.57200	1
831.01500	7.70900	1
850.33700	8.48900	1
873.33700	8.49500	1
893.59000	8.39100	1
917.57600	7.95000	1
977.20200	8.23100	1
1037.03100	8.23000	1
1058.21300	8.26200	1
1143.71400	8.40300	1
