59.31700	10.21800	1
149.69200	10.97700	1
194.47100	9.33200	1
236.80600	10.77100	1
284.13500	10.92100	1
306.09600	10.32500	1
417.57000	10.55900	1
443.03700	10.14400	1
489.30600	10.27900	1
537.88500	10.59600	1
561.62800	10.89400	1
663.71600	10.86100	1
687.12900	11.25900	1
738.44300	11.10400	1
764.88100	10.45300	1
788.00600	10.97700	1
858.47100	10.17700	1
880.81700	9.86500	1
904.12900	10.78300	1
927.38500	9.99100	1
950.11800	10.82500	1
973.84800	10.28800	1
995.99500	9.82400	1
1020.06700	9.93800	1
1099.05500	9.55100	1
